timestamp,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z
1723528265.166264057,-5.802414984,34.833411509,-0.206426738,-0.034998737,0.001095127,-0.998890304,0.031496807,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.247218609,-6.066350886,34.893995083,-0.201623077,-0.033447307,-0.007728282,-0.998937650,0.030742842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.360808611,-6.337060816,34.927798549,-0.165028067,-0.030209073,-0.008728039,-0.999077402,0.029250265,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.454555750,-6.608487697,34.962433981,-0.148061425,-0.027213518,-0.004655026,-0.999210181,0.028579192,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.587298393,-6.866414914,34.996900356,-0.106084618,-0.026833118,0.000891533,-0.999246792,0.028018510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.655973911,-7.136723379,35.030795850,-0.120650516,-0.025453015,0.003958778,-0.999306765,0.026878648,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.737046957,-7.415089063,35.083722979,-0.112986369,-0.022976129,0.001401436,-0.999379988,0.026641554,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.842314959,-7.681630706,35.125300412,-0.124485863,-0.020165313,-0.000628153,-0.999473117,0.025425460,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528265.998817444,-7.933384323,35.163077027,-0.117408628,-0.019258806,-0.001566252,-0.999524637,0.024023834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.088538170,-8.180417714,35.214071747,-0.099540078,-0.019536166,-0.003314125,-0.999530679,0.023361874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.175992489,-8.447092943,35.266065000,-0.089243676,-0.019479836,-0.003508207,-0.999544033,0.022802525,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.257532120,-8.709819130,35.314025549,-0.081674360,-0.017536846,-0.003317861,-0.999592946,0.022257433,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.381977558,-8.983568242,35.357563802,-0.062401263,-0.015240339,-0.002514582,-0.999666293,0.020705334,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.442410469,-9.236925950,35.397932120,-0.040650341,-0.015191556,-0.002935072,-0.999677039,0.020159847,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.587713718,-9.484564544,35.445099095,-0.056905530,-0.017134696,-0.002015308,-0.999677603,0.018628758,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.670877218,-9.750141763,35.498318918,-0.033493416,-0.018185203,0.001866852,-0.999666380,0.018246704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.801503658,-9.998949936,35.553112159,-0.032774405,-0.015089339,0.005569097,-0.999711945,0.017813593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.883911371,-10.255668040,35.601333468,-0.045534444,-0.013532158,0.000568404,-0.999785407,0.015674741,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528266.952553034,-10.523194583,35.659770696,-0.044747470,-0.016775914,-0.003517096,-0.999748354,0.014471604,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.092349529,-10.784448370,35.705628572,-0.027298911,-0.020338439,-0.006034102,-0.999668901,0.014561084,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.173170328,-11.026282157,35.748267864,0.015971438,-0.021308248,-0.001610442,-0.999691131,0.012688854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.297759056,-11.274142450,35.787621159,-0.003509303,-0.018955095,-0.000225156,-0.999747551,0.012061852,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.383679628,-11.521315638,35.846614775,-0.016851860,-0.019295486,-0.003610208,-0.999751136,0.010597969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.447278261,-11.777644668,35.902652931,-0.021433804,-0.020528647,-0.005616503,-0.999723770,0.009970608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.567549944,-12.034603616,35.959703343,0.006300333,-0.021400799,-0.006309107,-0.999706136,0.009478520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.696325302,-12.285315583,36.012115674,0.008751424,-0.019308756,-0.007594159,-0.999748658,0.008492421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.797894478,-12.541710462,36.066121929,0.023284094,-0.017286469,-0.009306326,-0.999776771,0.007808872,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.902229786,-12.795771711,36.106190406,0.035540038,-0.014868753,-0.010075549,-0.999817791,0.006464401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528267.982760668,-13.043718472,36.157366507,0.049587617,-0.013784730,-0.006919007,-0.999862823,0.006036881,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.066734552,-13.291016154,36.218803268,0.040852399,-0.013587736,-0.009033550,-0.999853896,0.005094625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.179400682,-13.531509581,36.268736044,0.042210686,-0.014951077,-0.010189268,-0.999826386,0.004454412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.286889791,-13.780523756,36.319021252,0.048785687,-0.016443443,-0.008335509,-0.999825677,0.002957669,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.387843609,-14.026353519,36.373608358,0.055353739,-0.017331819,-0.006923451,-0.999823578,0.002118195,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.472271681,-14.273010914,36.423147978,0.055937036,-0.017777449,-0.007151226,-0.999815621,0.001243223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.573961496,-14.510333907,36.469460059,0.047718554,-0.018525698,-0.004587189,-0.999817857,0.000098046,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.676904202,-14.736730889,36.519147857,0.044732782,0.019418124,0.000384855,0.999811023,0.000840039,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.798265457,-14.984253695,36.585163539,0.062839618,0.019884011,-0.002896962,0.999793581,0.003004800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.920787334,-15.235590961,36.655781589,0.076415638,0.018649398,0.002402126,0.999815322,0.003968799,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528268.993171453,-15.461756825,36.704899010,0.087114107,0.018461018,-0.002434456,0.999815466,0.004722015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.075531483,-15.701619440,36.755450944,0.089884939,0.018301871,0.000237151,0.999815875,0.005762146,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.182468653,-15.927905171,36.805646273,0.103551811,0.018224733,0.005613673,0.999796768,0.006539827,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.263767481,-16.166604036,36.856472758,0.098740486,0.016165051,0.002893043,0.999835160,0.007744322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.368431330,-16.398374604,36.901647467,0.110878520,0.012529692,-0.002030159,0.999877538,0.009153952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.487236738,-16.629766022,36.945315593,0.111017116,0.010443543,-0.005183389,0.999878647,0.010332248,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.604116678,-16.856638680,36.997112908,0.096736397,0.007921816,-0.009719108,0.999865535,0.010568644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.664678812,-17.079922585,37.057719943,0.110567557,0.008230279,-0.009181327,0.999860628,0.011255720,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.766993284,-17.309748681,37.121566425,0.129815045,0.008079321,-0.004488277,0.999882307,0.012245505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528269.893564939,-17.549393917,37.183845887,0.130979840,0.005418502,0.002633578,0.999900041,0.012791099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.016512632,-17.771906804,37.242805309,0.124109469,0.003390246,0.005885736,0.999872526,0.014449792,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.101327896,-17.987085481,37.295222799,0.112818552,0.002688158,0.006099996,0.999851777,0.015874128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.166472673,-18.222441323,37.342707029,0.108190736,0.001674161,0.003205132,0.999847738,0.017071193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.287758589,-18.452466194,37.393561326,0.109369627,0.000515158,-0.000704899,0.999846566,0.017495182,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.394427538,-18.682987742,37.452638696,0.114590383,-0.001653543,-0.004040524,0.999816950,0.018628096,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.501678705,-18.897590310,37.525030941,0.128568147,-0.004002200,-0.004911817,0.999769306,0.020522956,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.601899624,-19.131795001,37.582654102,0.118811755,-0.002103997,-0.001662933,0.999770161,0.021270482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.672520638,-19.364295228,37.641389829,0.110385057,-0.000344489,0.003813237,0.999738317,0.022553019,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.797542334,-19.567981691,37.699549190,0.101269964,0.000156670,0.004834069,0.999725489,0.022924960,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.882821083,-19.798222483,37.752064817,0.090593513,-0.000746940,0.003928118,0.999708398,0.023814526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528270.985293388,-20.014943372,37.813642568,0.082297189,-0.001679786,0.004026893,0.999698969,0.024144032,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.103088617,-20.238853213,37.878709394,0.081529658,-0.001851591,0.004035696,0.999664375,0.025522960,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.207007170,-20.459486795,37.945801616,0.081345566,-0.001615286,0.004139480,0.999627032,0.026945370,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.287580013,-20.699001929,38.011199513,0.086037618,-0.001162292,0.003108625,0.999623648,0.027231359,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.393394709,-20.930835924,38.079254347,0.086552601,-0.002449611,0.003541389,0.999595611,0.028108227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.488347530,-21.159596136,38.143121115,0.081443475,-0.002960261,0.006084736,0.999566303,0.028660415,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.590983391,-21.393080875,38.208568549,0.067236065,-0.002923188,0.005962868,0.999499042,0.030944545,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.695526361,-21.615814314,38.263849792,0.060221697,-0.001970081,0.003552897,0.999494571,0.031529314,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.827861547,-21.850265594,38.334124362,0.055980290,-0.001137320,0.002651987,0.999474735,0.032278908,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.888414383,-22.077257838,38.406184298,0.056388434,-0.002070100,0.002656500,0.999449114,0.033017051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528271.994694471,-22.310921727,38.482459499,0.055661691,-0.001799664,0.003355909,0.999415261,0.033979918,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.098012686,-22.560199936,38.554626139,0.052024173,-0.000224656,0.004281822,0.999358363,0.035559500,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.189395428,-22.796809494,38.614583508,0.033586731,0.000063765,0.004745182,0.999343476,0.035917909,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.316527843,-23.050547232,38.689381006,0.035478933,-0.000676405,0.003995679,0.999315080,0.036782429,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.384641171,-23.281374762,38.753089231,0.040116658,-0.001130368,0.003717117,0.999343246,0.036027519,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.505530596,-23.528084545,38.824848652,0.045759843,-0.000698589,0.004417974,0.999306022,0.036979277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.606613398,-23.763118996,38.896793566,0.040022711,-0.000245268,0.003922396,0.999366541,0.035370489,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.698091984,-24.014431137,38.965556550,0.033232419,0.000550238,0.004467864,0.999398155,0.034395695,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.837840557,-24.268903020,39.043491731,0.028986163,0.000460730,0.005818111,0.999477881,0.031778959,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528272.933540583,-24.521144208,39.110924132,0.024155137,-0.000372455,0.005670649,0.999532391,0.030045036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.014677525,-24.752623446,39.175442169,0.022578306,0.000112139,0.005793266,0.999610407,0.027303109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.095186710,-25.005989253,39.234763678,0.013799608,0.000921901,0.003965388,0.999700300,0.024139918,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.177236795,-25.269237608,39.293786711,0.005128631,0.002075783,0.002598141,0.999743059,0.022422224,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.297294378,-25.531868540,39.363876842,0.001792002,0.001609284,0.002387491,0.999790542,0.020262848,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.435242653,-25.781705313,39.421988005,-0.003518411,0.001216547,0.002211512,0.999849432,0.017168095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.516703129,-26.038190065,39.496474620,0.007763600,0.000960214,0.004253388,0.999888091,0.014310562,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.606385231,-26.298275703,39.554394348,0.004434746,0.001252543,0.004663557,0.999922086,0.011511070,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.706243515,-26.544042753,39.610139144,-0.007669763,0.001558294,0.004972290,0.999958583,0.007461974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.807015896,-26.809164713,39.658933000,-0.008632537,0.002461329,0.005326655,0.999974224,0.004137641,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528273.913573742,-27.070409948,39.702084533,-0.012253708,0.001415742,0.004388905,0.999989151,0.000655885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.021745682,-27.335519509,39.748336947,-0.013521310,-0.000796782,-0.004092232,-0.999987095,0.002903129,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.125095129,-27.602961476,39.808077200,-0.010814050,0.000380638,-0.002226869,-0.999974358,0.006795508,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.194634676,-27.865276787,39.850896041,-0.014159196,0.000555262,-0.001376688,-0.999947037,0.010184241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.315939426,-28.129873945,39.908160654,-0.026088600,-0.000211975,-0.001124118,-0.999900863,0.014034101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.430746555,-28.388135957,39.960941395,-0.024480497,-0.000687673,-0.002876298,-0.999845486,0.017327980,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.534564495,-28.642292738,39.999653016,-0.024185831,-0.001924734,-0.002407972,-0.999772525,0.021104383,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.657762289,-28.900620844,40.039889365,-0.027779458,-0.002342271,-0.003517529,-0.999673789,0.025188434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.724350214,-29.167096053,40.078792790,-0.033346505,-0.001669857,-0.004821967,-0.999561464,0.029169162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.832523108,-29.432886150,40.114826475,-0.037024910,-0.001688965,-0.004779179,-0.999438992,0.033106012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528274.897596836,-29.699711698,40.143411164,-0.038802635,-0.001762658,-0.003494759,-0.999316612,0.036755788,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.025410891,-29.972591664,40.176529153,-0.036572270,-0.001055085,-0.001738357,-0.999170722,0.040666125,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.135199547,-30.239913636,40.207795450,-0.050070055,-0.001112427,-0.002278078,-0.998983170,0.045013330,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.236143351,-30.498322995,40.237171397,-0.054240051,-0.001326812,-0.003221334,-0.998823339,0.048371470,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.343699694,-30.755997940,40.262225372,-0.038366356,-0.000927117,-0.003020339,-0.998639309,0.052053319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.444748163,-31.031919519,40.292419051,-0.043860653,-0.001639226,-0.004542577,-0.998383202,0.056636215,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.535830498,-31.303194488,40.318783318,-0.038202898,-0.002314093,-0.005708534,-0.998136974,0.060701229,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.661723614,-31.570476152,40.345795833,-0.036990881,-0.003275324,-0.004012210,-0.997875313,0.064946391,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.726842880,-31.841375607,40.358363533,-0.063107831,-0.003928208,-0.005460561,-0.997584570,0.069135927,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.831042051,-32.107879358,40.373884803,-0.047192588,-0.002755535,-0.003171993,-0.997268859,0.073737163,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528275.934658289,-32.379586648,40.394660748,-0.048309601,-0.002570883,-0.002837400,-0.996933667,0.078157550,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.061731815,-32.658026289,40.419504944,-0.050687456,-0.002309242,-0.004471338,-0.996714977,0.080832728,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.143930435,-32.930301182,40.436887645,-0.065730296,-0.001628841,-0.010529580,-0.996398501,0.084121949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.267041922,-33.183117309,40.441993237,-0.078485353,-0.001252735,-0.012212245,-0.996033115,0.088132435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.374185085,-33.451222564,40.441541309,-0.069338419,-0.000104702,-0.010651435,-0.995656799,0.092488241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.441320658,-33.733603931,40.432613190,-0.055580267,0.000069256,-0.007257673,-0.995267123,0.096905493,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.546702385,-33.998772262,40.437067554,-0.046052573,-0.001899335,-0.007824620,-0.994995628,0.099593517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.639425039,-34.264141332,40.446037747,-0.059995418,-0.004459711,-0.007945416,-0.994664750,0.102757072,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.752496719,-34.531883115,40.443720918,-0.072566695,-0.003931508,-0.008501251,-0.994218742,0.106964320,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.854570866,-34.789183186,40.444898555,-0.067013239,-0.004167620,-0.012500549,-0.993874728,0.109724166,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528276.957823277,-35.060406413,40.438782794,-0.073774912,-0.002369851,-0.012134565,-0.993565426,0.112582774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.066234827,-35.335575297,40.432243273,-0.061862462,-0.003687508,-0.009713213,-0.993068471,0.117077186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.146757364,-35.599846447,40.410431042,-0.062906990,-0.004247991,-0.007192572,-0.992604198,0.121107919,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.259633780,-35.860593222,40.396131894,-0.060759895,-0.004582995,-0.007997068,-0.992359204,0.123037608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.370895624,-36.128368682,40.387843383,-0.069377383,-0.003865336,-0.007498943,-0.991890440,0.126815534,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.494660139,-36.385849699,40.378210105,-0.074054759,-0.002514294,-0.007455565,-0.991584865,0.129218992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.587565184,-36.668791326,40.365194161,-0.056173000,-0.003162227,-0.009066393,-0.991181606,0.132162114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.672308207,-36.936843243,40.337753356,-0.060697370,-0.003171254,-0.009784843,-0.990684164,0.135790601,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.754641056,-37.209655073,40.322612234,-0.076766660,-0.003352041,-0.008676040,-0.990304838,0.138599485,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.837116480,-37.484676818,40.302608391,-0.068068445,-0.003175315,-0.009129739,-0.989785563,0.142236087,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528277.987245321,-37.753204217,40.285456671,-0.067522213,-0.002324553,-0.008461591,-0.989343696,0.145334269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528278.074722767,-37.998723238,40.259673155,-0.089621773,-0.001476762,-0.009254922,-0.989064503,0.147185512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528278.176722765,-38.261339332,40.224010743,-0.091650647,-0.001278595,-0.008747985,-0.988472775,0.151140368,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1723528278.264590979,-38.536321705,40.200336701,-0.080076705,-0.000721786,-0.008015054,-0.988024233,0.154088782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
