timestamp_ns,timestamp_s,frame_id,source_method,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,std_x_m,std_y_m,std_z_m,quality_score,fix_status,covariance_type,origin_lat_deg,origin_lon_deg,origin_alt_m,notes
1723528432603036416,1723528432.603036642,camera_init,fastlivo2_lidar103_imu,-18.793196,36.897620,0.119256,-0.0048375790,-0.0090211830,0.9999461860,0.0016856580,nan,nan,3.1381340699,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528432704454656,1723528432.704454660,camera_init,fastlivo2_lidar103_imu,-19.072612,36.965882,0.098803,-0.0030572760,-0.0094974920,0.9999440730,0.0035073150,nan,nan,3.1345201547,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528432798587392,1723528432.798587561,camera_init,fastlivo2_lidar103_imu,-19.354904,37.047099,0.072850,0.0007616830,-0.0033937310,0.9999744370,0.0062471950,nan,nan,3.1291034129,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528432884948224,1723528432.884948254,camera_init,fastlivo2_lidar103_imu,-19.660911,37.129954,0.062101,0.0017996260,0.0012773390,0.9999635370,0.0082495490,nan,nan,3.1250887049,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433024697600,1723528433.024697781,camera_init,fastlivo2_lidar103_imu,-19.973496,37.208369,0.083234,-0.0003124950,0.0052358340,0.9999430150,0.0092981300,nan,nan,3.1229996495,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433110598144,1723528433.110598326,camera_init,fastlivo2_lidar103_imu,-20.263134,37.283164,0.093722,-0.0013446790,0.0074876820,0.9999014530,0.0117987800,nan,nan,3.1180152750,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433203542016,1723528433.203542233,camera_init,fastlivo2_lidar103_imu,-20.575086,37.355515,0.090964,-0.0008264180,0.0010443230,0.9998732020,0.0158683760,nan,nan,3.1098562795,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433330003456,1723528433.330003500,camera_init,fastlivo2_lidar103_imu,-20.877872,37.431521,0.088702,-0.0034119220,-0.0037542500,0.9997866990,0.0200205140,nan,nan,3.1015229346,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433434401792,1723528433.434401989,camera_init,fastlivo2_lidar103_imu,-21.185644,37.520745,0.071397,-0.0048843480,-0.0016580830,0.9996821390,0.0246782410,nan,nan,3.0922132838,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433572811264,1723528433.572811365,camera_init,fastlivo2_lidar103_imu,-21.476807,37.618077,0.055629,-0.0042287870,0.0029472850,0.9995474180,0.0296376490,nan,nan,3.0823322257,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433671926016,1723528433.671926022,camera_init,fastlivo2_lidar103_imu,-21.772494,37.707658,0.058111,-0.0027183610,0.0039376800,0.9993534780,0.0356332780,nan,nan,3.0703321231,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433779867392,1723528433.779867411,camera_init,fastlivo2_lidar103_imu,-22.065175,37.804378,0.058336,-0.0023125850,0.0039798550,0.9991436660,0.0411186880,nan,nan,3.0593504217,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433885504768,1723528433.885504961,camera_init,fastlivo2_lidar103_imu,-22.359099,37.900638,0.056353,-0.0030441070,0.0035815560,0.9989143950,0.0463458390,nan,nan,3.0488887774,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528433993990912,1723528433.993991137,camera_init,fastlivo2_lidar103_imu,-22.653555,38.004359,0.045856,-0.0016935070,0.0039866680,0.9987302160,0.0501915810,nan,nan,3.0411810944,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434099186688,1723528434.099186897,camera_init,fastlivo2_lidar103_imu,-22.960665,38.118822,0.029558,-0.0000595770,0.0048606050,0.9985643380,0.0533444820,nan,nan,3.0348548553,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434234446336,1723528434.234446526,camera_init,fastlivo2_lidar103_imu,-23.272898,38.227501,0.026018,-0.0002829530,0.0061520370,0.9984574890,0.0551789330,nan,nan,3.0311842352,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434352663040,1723528434.352663040,camera_init,fastlivo2_lidar103_imu,-23.570511,38.327613,0.021556,-0.0019315660,0.0065234890,0.9983719420,0.0566319570,nan,nan,3.0282949138,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434435645696,1723528434.435645819,camera_init,fastlivo2_lidar103_imu,-23.857025,38.427023,0.022962,-0.0015897910,0.0049694870,0.9983349640,0.0574462870,nan,nan,3.0266534661,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434542317312,1723528434.542317390,camera_init,fastlivo2_lidar103_imu,-24.138643,38.524687,0.033550,-0.0009769430,0.0044262460,0.9982485280,0.0589858450,nan,nan,3.0235620148,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434653020416,1723528434.653020620,camera_init,fastlivo2_lidar103_imu,-24.430805,38.623057,0.026815,-0.0016244110,0.0035873370,0.9982232980,0.0594536700,nan,nan,3.0226270137,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434755503360,1723528434.755503416,camera_init,fastlivo2_lidar103_imu,-24.711752,38.722887,0.017711,-0.0019385720,0.0042753790,0.9982455400,0.0590237610,nan,nan,3.0234933505,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434845562880,1723528434.845562935,camera_init,fastlivo2_lidar103_imu,-24.993253,38.827324,0.006398,-0.0013299260,0.0051188660,0.9982010730,0.0597214020,nan,nan,3.0220934918,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528434933913856,1723528434.933913946,camera_init,fastlivo2_lidar103_imu,-25.295661,38.929473,0.005183,0.0009414390,0.0039903030,0.9981770420,0.0602144900,nan,nan,3.0210841146,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435015411968,1723528435.015412092,camera_init,fastlivo2_lidar103_imu,-25.581449,39.033159,0.002570,0.0010990070,0.0037614330,0.9982388010,0.0591940950,nan,nan,3.0231276259,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435102600192,1723528435.102600336,camera_init,fastlivo2_lidar103_imu,-25.868037,39.141399,0.012888,0.0000351930,0.0041076500,0.9983553630,0.0571812460,nan,nan,3.0271684206,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435212752640,1723528435.212752819,camera_init,fastlivo2_lidar103_imu,-26.165199,39.253084,0.004945,-0.0004761920,0.0046473600,0.9984901280,0.0547324420,nan,nan,3.0320785821,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435299820032,1723528435.299820185,camera_init,fastlivo2_lidar103_imu,-26.454336,39.352955,0.000088,-0.0003225420,0.0054059450,0.9986517280,0.0516274910,nan,nan,3.0382967026,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435402970368,1723528435.402970552,camera_init,fastlivo2_lidar103_imu,-26.724531,39.438590,-0.003776,0.0005847930,0.0066845070,0.9988264940,0.0479646840,nan,nan,3.0456207693,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435504255744,1723528435.504255772,camera_init,fastlivo2_lidar103_imu,-26.999994,39.521879,-0.009176,0.0010610310,0.0058109240,0.9990454620,0.0432813210,nan,nan,3.0549919892,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435584744704,1723528435.584744930,camera_init,fastlivo2_lidar103_imu,-27.285387,39.599479,-0.008404,0.0011802870,0.0060346480,0.9992513120,0.0381969170,nan,nan,3.0651672555,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435670663168,1723528435.670663357,camera_init,fastlivo2_lidar103_imu,-27.583334,39.678306,-0.006554,-0.0002955720,0.0036207820,0.9994783600,0.0320906630,nan,nan,3.0774028544,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435802644224,1723528435.802644253,camera_init,fastlivo2_lidar103_imu,-27.862869,39.755070,-0.013942,-0.0015832060,0.0024610330,0.9996330640,0.0269290580,nan,nan,3.0877357679,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528435920598016,1723528435.920598030,camera_init,fastlivo2_lidar103_imu,-28.133441,39.827121,-0.015692,-0.0007690940,0.0012950450,0.9997643660,0.0216551300,nan,nan,3.0982809959,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436023670784,1723528436.023670912,camera_init,fastlivo2_lidar103_imu,-28.406746,39.889212,-0.026995,-0.0001354530,0.0021582420,0.9998638610,0.0163579700,nan,nan,3.1088759140,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436104219392,1723528436.104219437,camera_init,fastlivo2_lidar103_imu,-28.670655,39.945881,-0.029463,0.0017096640,0.0012591460,0.9999290870,0.0117180160,nan,nan,3.1181516967,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436215540736,1723528436.215540886,camera_init,fastlivo2_lidar103_imu,-28.948690,40.007658,-0.026755,0.0019838850,0.0032270860,0.9999729240,0.0063088730,nan,nan,3.1289620117,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436369033216,1723528436.369033337,camera_init,fastlivo2_lidar103_imu,-29.214718,40.062790,-0.020621,0.0013421620,0.0045756680,0.9999874460,0.0015396310,nan,nan,3.1385011317,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436473728256,1723528436.473728418,camera_init,fastlivo2_lidar103_imu,-29.484478,40.119508,-0.023902,-0.0010194650,-0.0044122040,-0.9999843670,0.0032799410,nan,nan,-3.1350418094,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436613971968,1723528436.613972187,camera_init,fastlivo2_lidar103_imu,-29.747327,40.163377,-0.031641,-0.0007037290,-0.0047700460,-0.9999548190,0.0081921660,nan,nan,-3.1252150253,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436721160704,1723528436.721160889,camera_init,fastlivo2_lidar103_imu,-30.020119,40.211546,-0.036821,0.0002103900,-0.0031426670,-0.9999099170,0.0130474860,nan,nan,-3.1154957463,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436802200576,1723528436.802200794,camera_init,fastlivo2_lidar103_imu,-30.296547,40.247818,-0.038795,0.0001406050,-0.0042520850,-0.9998277840,0.0180638390,nan,nan,-3.1054621410,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528436937203968,1723528436.937204123,camera_init,fastlivo2_lidar103_imu,-30.562692,40.295073,-0.036886,-0.0005866730,-0.0052001720,-0.9997322530,0.0225396750,nan,nan,-3.0965161670,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437090640896,1723528437.090641022,camera_init,fastlivo2_lidar103_imu,-30.835101,40.338343,-0.036077,-0.0002656370,-0.0061641230,-0.9995963340,0.0277326830,nan,nan,-3.0861244918,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437195603968,1723528437.195604086,camera_init,fastlivo2_lidar103_imu,-31.111458,40.371241,-0.033346,-0.0003718920,-0.0067093530,-0.9994276170,0.0331554520,nan,nan,-3.0752760501,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437284510464,1723528437.284510612,camera_init,fastlivo2_lidar103_imu,-31.375694,40.405180,-0.040338,-0.0016905430,-0.0077040770,-0.9992313000,0.0384005100,nan,nan,-3.0648006626,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437406406400,1723528437.406406403,camera_init,fastlivo2_lidar103_imu,-31.650718,40.450476,-0.041234,-0.0039924440,-0.0062840200,-0.9990118960,0.0438155540,nan,nan,-3.0539830993,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437499635456,1723528437.499635458,camera_init,fastlivo2_lidar103_imu,-31.907048,40.477889,-0.056628,-0.0030800870,-0.0082429550,-0.9987322180,0.0495633340,nan,nan,-3.0424778313,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437660510976,1723528437.660511017,camera_init,fastlivo2_lidar103_imu,-32.176650,40.500400,-0.056342,-0.0023500510,-0.0092937980,-0.9984315800,0.0551586990,nan,nan,-3.0312664850,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437786365184,1723528437.786365271,camera_init,fastlivo2_lidar103_imu,-32.458312,40.520654,-0.053041,-0.0010751040,-0.0098841970,-0.9980536250,0.0615638520,nan,nan,-3.0184138980,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528437894268160,1723528437.894268274,camera_init,fastlivo2_lidar103_imu,-32.724141,40.545268,-0.049671,-0.0007783890,-0.0133402980,-0.9976358400,0.0674103940,nan,nan,-3.0067019204,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438024652800,1723528438.024652958,camera_init,fastlivo2_lidar103_imu,-32.995452,40.567052,-0.070717,-0.0007189220,-0.0153694590,-0.9972164690,0.0729559940,nan,nan,-2.9955897643,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438135639552,1723528438.135639668,camera_init,fastlivo2_lidar103_imu,-33.258049,40.583869,-0.067443,0.0001116210,-0.0139825480,-0.9968419670,0.0781701280,nan,nan,-2.9851047941,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438255407616,1723528438.255407810,camera_init,fastlivo2_lidar103_imu,-33.533505,40.574318,-0.077175,0.0000667160,-0.0121298260,-0.9963182700,0.0848691190,nan,nan,-2.9716607439,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438382121216,1723528438.382121325,camera_init,fastlivo2_lidar103_imu,-33.796935,40.570842,-0.064448,-0.0000608660,-0.0116246760,-0.9957712960,0.0911284250,nan,nan,-2.9590961526,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438483726080,1723528438.483726263,camera_init,fastlivo2_lidar103_imu,-34.065138,40.566174,-0.066850,-0.0016293210,-0.0103499880,-0.9951753320,0.0975514350,nan,nan,-2.9462216192,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438585193216,1723528438.585193396,camera_init,fastlivo2_lidar103_imu,-34.332790,40.563964,-0.067855,-0.0024499540,-0.0129970100,-0.9944551850,0.1043262200,nan,nan,-2.9326376132,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438690294528,1723528438.690294743,camera_init,fastlivo2_lidar103_imu,-34.614471,40.564429,-0.057351,-0.0029282850,-0.0139346760,-0.9938550830,0.1097694150,nan,nan,-2.9217082904,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438820379136,1723528438.820379257,camera_init,fastlivo2_lidar103_imu,-34.891741,40.560882,-0.057665,-0.0029510310,-0.0160087500,-0.9932234350,0.1150748390,nan,nan,-2.9110498678,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528438956267008,1723528438.956267118,camera_init,fastlivo2_lidar103_imu,-35.154465,40.542306,-0.080323,-0.0017227110,-0.0125603610,-0.9926740290,0.1201563190,nan,nan,-2.9007574760,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439055525888,1723528439.055526018,camera_init,fastlivo2_lidar103_imu,-35.413734,40.520289,-0.085166,-0.0019498610,-0.0101572460,-0.9921834440,0.1243585230,nan,nan,-2.8922795372,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439162076928,1723528439.162076950,camera_init,fastlivo2_lidar103_imu,-35.680842,40.496419,-0.074003,-0.0029199920,-0.0077733020,-0.9916606440,0.1286087740,nan,nan,-2.8837088952,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439311097856,1723528439.311097860,camera_init,fastlivo2_lidar103_imu,-35.955513,40.479734,-0.066672,-0.0038611110,-0.0076082280,-0.9911379330,0.1325624560,nan,nan,-2.8757432868,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439414241024,1723528439.414241076,camera_init,fastlivo2_lidar103_imu,-36.227387,40.450028,-0.066864,-0.0033552970,-0.0078421260,-0.9907053260,0.1357578750,nan,nan,-2.8692901281,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439545487872,1723528439.545487881,camera_init,fastlivo2_lidar103_imu,-36.496643,40.432394,-0.065386,-0.0029355670,-0.0085236520,-0.9904586120,0.1375153390,nan,nan,-2.8657420029,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439652738816,1723528439.652738810,camera_init,fastlivo2_lidar103_imu,-36.763446,40.430728,-0.060622,-0.0017011690,-0.0089446450,-0.9902661710,0.1388884810,nan,nan,-2.8629536413,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439779971328,1723528439.779971361,camera_init,fastlivo2_lidar103_imu,-37.045063,40.404109,-0.064442,-0.0026022160,-0.0103631640,-0.9902359990,0.1389910090,nan,nan,-2.8627712613,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528439903557376,1723528439.903557539,camera_init,fastlivo2_lidar103_imu,-37.314349,40.381686,-0.085151,-0.0018416620,-0.0096256950,-0.9900558250,0.1403332370,nan,nan,-2.8600419562,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440035526912,1723528440.035526991,camera_init,fastlivo2_lidar103_imu,-37.583685,40.364145,-0.077120,-0.0010419340,-0.0076563350,-0.9897423080,0.1426550330,nan,nan,-2.8553288659,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440144443904,1723528440.144443989,camera_init,fastlivo2_lidar103_imu,-37.856015,40.331484,-0.077531,-0.0003248650,-0.0081576660,-0.9895001520,0.1443010600,nan,nan,-2.8519937811,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440285434368,1723528440.285434484,camera_init,fastlivo2_lidar103_imu,-38.121347,40.308415,-0.077404,0.0000621070,-0.0083924610,-0.9891969450,0.1463521980,nan,nan,-2.8478421259,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440401926400,1723528440.401926517,camera_init,fastlivo2_lidar103_imu,-38.397775,40.290925,-0.079087,-0.0004570600,-0.0088339530,-0.9887074810,0.1495970260,nan,nan,-2.8412901536,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440555631616,1723528440.555631638,camera_init,fastlivo2_lidar103_imu,-38.673295,40.273913,-0.080443,0.0001503320,-0.0091961150,-0.9884509120,0.1512620380,nan,nan,-2.8379126006,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440690152960,1723528440.690153122,camera_init,fastlivo2_lidar103_imu,-38.942243,40.246946,-0.085772,0.0005978450,-0.0100875950,-0.9880358840,0.1538927410,nan,nan,-2.8325826036,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528440834918656,1723528440.834918737,camera_init,fastlivo2_lidar103_imu,-39.212024,40.223367,-0.090759,0.0007340720,-0.0115544940,-0.9875408420,0.1569364210,nan,nan,-2.8264207113,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
